198963,56339,19288,9743,5907,3325,2006,1452,1190,881,693,552,442,359,248,168,208,112,97,94,72,53,41,32,39,32,34,22,16,12,16,19,17,12,7,11,12,8,5,8,5,3,8,6,2,2,3,4,2,2
58426,15288,5133,2513,1633,983,742,500,387,345,206,195,146,120,104,94,73,66,35,28,31,24,23,16,16,12,5,3,4,3,6,4,7,5,3,2,1,0,2,3,2,0,0,2,0,1,4,0,2,0
23093,5929,1931,1015,611,396,243,159,157,112,80,49,88,48,44,45,16,30,22,2,11,6,5,7,7,2,5,6,4,2,4,2,3,1,2,3,2,2,1,0,0,0,0,0,1,2,2,1,0,1
12945,3273,1090,569,307,162,112,70,82,71,49,71,39,12,18,15,18,9,4,9,5,7,2,2,4,8,2,0,0,1,1,2,0,0,1,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0
7324,2124,709,340,169,121,90,56,39,28,22,22,20,9,11,23,6,5,13,9,3,4,11,9,3,1,4,0,1,0,1,1,0,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
5043,1518,646,211,204,90,45,38,29,23,14,18,10,22,4,4,8,2,5,15,2,1,4,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3262,1217,388,133,86,51,78,33,21,46,10,7,7,9,9,8,2,1,1,1,0,1,0,1,0,0,1,2,0,6,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2286,738,279,108,72,49,23,15,14,12,7,12,10,1,5,1,4,3,4,3,0,3,0,0,0,0,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1705,500,193,93,50,29,14,19,7,2,2,5,3,3,1,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1385,571,159,82,37,30,35,24,5,6,6,12,6,14,1,1,1,9,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1312,416,95,99,54,25,18,4,12,9,2,9,1,1,3,4,1,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
996,300,76,76,27,19,5,10,5,6,8,6,3,1,4,1,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,221,82,37,31,12,27,9,5,11,2,2,0,1,0,1,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,175,63,20,29,14,3,7,3,11,1,2,2,10,2,5,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,159,87,21,17,7,5,6,5,4,2,1,5,4,0,2,0,2,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,117,71,33,21,4,8,2,1,0,1,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,80,34,19,11,7,3,4,5,1,0,0,3,0,1,0,0,0,9,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
164,101,30,12,12,2,2,3,1,7,0,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
128,43,16,10,10,4,3,4,5,1,0,1,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97,32,11,9,1,6,1,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,34,14,3,4,2,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
80,32,9,9,4,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,32,5,8,4,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,17,17,4,10,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,16,3,0,3,1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,2,10,0,0,1,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,4,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8,7,3,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
