130754,21535,8166,5488,3583,2462,1877,1501,1003,823,764,510,572,364,335,308,275,176,184,173,129,118,114,106,76,85,78,63,55,50,49,44,44,51,33,25,23,40,31,29,21,17,15,12,9,12,16,21,16,13
20954,3707,2238,1201,814,710,429,386,275,255,212,142,97,120,82,72,66,63,31,23,38,37,23,23,15,20,6,24,12,12,9,10,9,3,10,8,7,5,10,3,7,2,4,4,4,2,7,1,2,3
9339,2386,1050,661,478,318,238,168,141,137,81,111,57,47,38,19,44,26,23,26,15,32,15,14,8,7,8,10,8,11,6,7,4,1,4,2,1,3,7,6,1,1,4,3,2,4,2,1,3,0
5689,1310,584,473,450,157,174,102,159,69,45,46,40,32,21,28,17,26,24,16,20,9,5,2,5,8,5,6,5,5,5,3,2,4,5,3,2,3,4,2,1,3,0,1,1,2,0,4,1,1
3462,905,496,429,294,143,76,56,73,52,52,38,38,17,31,20,27,12,19,6,10,5,4,12,7,5,8,9,5,7,0,5,0,2,2,3,0,0,2,3,0,1,3,1,1,1,0,1,1,1
2713,813,344,195,173,118,79,87,61,41,39,32,26,41,18,18,18,17,13,6,9,8,6,8,11,4,3,3,2,3,2,0,3,4,4,0,2,3,1,0,1,1,1,1,0,1,1,0,2,2
2219,565,324,154,131,78,98,60,62,45,26,23,19,7,17,17,12,11,7,10,2,1,9,4,8,1,0,2,2,6,0,1,4,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1,1
1582,443,227,104,83,89,37,57,40,41,38,18,25,14,10,14,10,5,6,8,3,9,5,3,1,3,0,2,1,2,3,0,0,1,2,0,1,0,1,2,0,0,0,0,0,1,1,1,0,0
1116,333,170,172,70,70,36,37,23,29,30,20,45,10,8,3,7,6,3,3,3,2,6,2,1,2,4,1,3,3,2,1,0,0,0,0,1,1,2,1,1,1,0,2,0,0,2,0,0,0
965,286,143,81,55,61,54,40,19,28,11,10,9,8,16,12,12,5,2,5,2,0,0,6,0,0,2,0,5,0,0,1,1,1,0,0,3,0,0,1,1,3,0,0,0,0,1,2,0,0
791,216,108,38,57,37,33,30,24,8,16,21,7,15,3,3,9,9,6,1,6,0,4,4,0,1,1,2,1,0,1,2,0,1,0,2,0,1,0,0,1,1,1,0,1,0,1,0,0,0
