37848,7857,3341,1985,1559,1241,842,457,556,385,265,169,161,141,122,109,89,94,55,65,52,43,52,26,31,34,28,23,36,12,18,19,14,10,11,12,21,13,10,2,5,10,5,6,10,10,6,5,6,4
7791,1372,730,653,304,271,204,190,115,148,74,52,34,35,51,26,15,11,18,13,19,2,8,8,10,8,6,10,7,5,7,4,2,0,1,2,3,4,2,0,2,1,1,1,3,1,1,3,3,1
3574,815,274,322,343,128,167,88,73,80,42,38,63,29,21,25,25,5,10,2,12,7,4,12,5,3,3,5,3,2,6,3,3,0,2,2,1,3,3,0,0,2,1,1,1,3,0,1,2,1
2333,728,279,183,159,112,78,97,66,23,44,27,20,12,17,11,4,8,7,9,4,4,5,2,3,6,3,1,1,1,3,3,0,0,2,0,1,0,0,1,0,0,4,1,1,0,2,0,0,1
1857,363,269,169,48,132,118,49,55,22,14,24,22,13,21,5,19,10,10,9,5,2,4,0,4,6,4,1,3,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0,0
1524,375,166,136,148,65,48,71,33,29,13,7,5,10,13,5,18,3,11,3,1,4,2,1,5,2,2,4,3,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1
890,285,218,113,71,44,37,16,15,16,7,6,9,8,4,11,2,3,2,4,1,5,2,0,0,5,2,1,1,1,1,2,1,2,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
657,310,134,159,78,48,18,62,21,14,5,14,10,4,9,2,2,1,6,1,1,7,1,1,1,2,0,1,1,2,0,1,0,4,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0
565,144,58,92,92,44,24,22,6,12,4,11,7,9,0,5,7,0,1,4,2,3,1,1,1,4,0,0,1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
431,134,54,29,19,38,9,14,12,4,5,1,4,8,0,6,2,2,9,0,10,0,2,4,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
429,132,43,38,7,14,12,18,4,8,4,8,3,5,1,4,2,0,1,7,0,1,3,3,1,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
273,79,34,76,31,11,15,16,12,2,7,6,5,13,0,0,5,6,6,1,1,0,3,0,0,2,0,0,0,2,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
221,76,66,31,15,8,12,13,5,8,4,1,3,4,2,9,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,58,36,20,6,23,11,5,3,12,4,5,4,0,4,5,0,2,0,0,0,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
172,53,27,16,8,12,6,5,4,4,2,3,0,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,37,34,10,8,4,12,6,7,3,1,0,1,6,5,2,1,0,1,3,8,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0
117,39,28,13,11,11,6,5,7,3,2,0,0,2,0,0,0,0,0,2,1,0,3,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,24,11,5,9,0,12,2,0,5,0,4,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,26,8,9,7,5,8,6,1,1,1,6,6,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,21,9,13,10,5,6,14,6,2,8,0,1,0,1,6,1,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
81,15,16,14,0,4,0,2,3,9,0,0,3,4,0,0,1,1,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0
