24860,5783,4009,2291,1237,1024,668,569,391,311,155,275,188,204,178,99,89,102,59,65,51,44,39,29,33,38,26,29,17,26,15,14,17,13,10,10,15,12,9,9,8,7,7,4,7,10,4,4,7,7
6874,1423,929,626,352,292,144,167,137,112,166,47,63,38,60,22,26,29,27,15,32,18,10,18,11,8,12,5,13,8,3,9,6,3,5,2,2,7,3,0,4,2,2,1,0,2,3,3,2,4
4887,995,361,283,146,112,153,75,57,58,29,48,26,21,27,26,17,8,10,12,7,14,11,8,3,1,6,3,3,6,1,2,2,6,1,2,2,5,2,2,4,6,0,2,1,1,3,1,0,1
2741,729,235,177,130,66,78,51,60,40,55,35,26,14,12,7,15,13,8,9,15,7,13,6,1,3,8,2,0,7,1,1,0,2,3,1,1,2,0,0,0,1,1,1,1,1,0,2,2,0
1568,483,156,174,95,40,56,69,27,31,14,10,10,5,10,2,7,3,2,7,17,10,8,2,0,3,1,4,7,1,0,3,2,2,1,1,0,1,2,0,0,0,0,0,2,0,0,2,1,0
1164,351,135,99,61,110,20,9,23,22,15,15,9,5,7,13,1,4,10,3,4,1,3,4,3,1,2,0,0,1,2,0,2,0,1,0,2,3,0,0,1,0,4,0,0,0,1,0,0,0
956,159,118,93,65,22,7,37,9,18,15,1,5,4,8,7,8,2,2,2,3,2,0,2,4,2,2,0,1,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,1
753,179,88,74,62,11,30,21,19,8,9,8,12,3,6,4,10,3,6,2,0,3,1,1,4,0,1,0,2,3,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
434,180,77,60,19,22,3,14,18,11,16,7,15,4,0,3,6,3,4,1,1,2,0,1,0,4,2,0,0,1,0,0,0,2,0,0,2,0,3,0,0,0,0,2,1,0,0,0,0,0
454,147,59,45,36,16,17,6,24,5,12,0,3,2,3,15,4,1,2,2,0,2,0,0,0,0,2,2,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,252,57,63,22,20,15,14,21,9,2,2,5,0,0,5,6,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
319,65,62,45,12,19,8,1,11,1,9,2,4,0,0,1,0,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
191,80,28,13,8,12,18,20,7,5,13,1,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
214,45,22,13,6,5,6,3,8,2,3,2,1,0,2,0,2,0,2,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,67,21,12,9,6,7,5,0,1,4,0,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
132,46,35,17,5,13,8,11,5,9,8,4,2,2,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105,42,17,22,8,10,6,3,8,4,6,2,1,7,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129,30,19,19,4,0,5,13,1,0,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
69,50,13,10,8,4,4,3,4,3,0,0,0,5,0,3,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
101,14,14,15,10,0,3,5,1,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,23,9,10,13,0,1,4,1,0,4,1,0,2,2,0,0,0,0,0,0,0,2,1,1,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,26,13,3,5,9,1,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,20,15,7,2,2,3,3,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,13,6,7,1,9,0,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,11,2,4,3,5,1,3,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,12,4,2,0,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
30,7,5,10,2,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,12,2,4,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,7,6,5,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,6,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,6,6,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,13,2,9,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,5,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,4,0,3,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,3,2,0,1,1,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,3,4,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
